No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000156	20230727123847	2023.07.27	12:38:47.37	41.8027	43.4122	002.6	3.6	0.0	3.6	3.6	0.0	0.0	Ke	GURCISTAN
000157	20230726014641	2023.07.26	01:46:41.28	40.4275	41.3470	005.0	3.8	0.0	3.7	3.8	0.0	0.0	Ke	YAZYURDU-TORTUM (ERZURUM) [North East  1.4 km]
000158	20230706184202	2023.07.06	18:42:02.42	40.1135	33.3047	008.6	3.7	0.0	3.7	3.7	0.0	0.0	Ke	ESKIKOY-KALECIK (ANKARA) [South 2.0 km]
000159	20230626064530	2023.06.26	06:45:30.77	40.0438	39.6800	009.0	3.6	0.0	3.6	3.6	0.0	0.0	Ke	PETEKLI-DEMIROZU (BAYBURT) [South West  2.0 km]
000160	20230611074102	2023.06.11	07:41:02.51	40.1195	40.9640	005.0	4.4	0.0	4.4	4.4	0.0	0.0	Ke	EGERTI-AZIZIYE (ERZURUM) [North West  1.9 km]
000161	20230602005241	2023.06.02	00:52:41.90	40.4392	29.0682	013.9	3.6	0.0	3.6	3.4	0.0	0.0	Ke	GEMLIK KORFEZI (MARMARA DENIZI)
000162	20230509072049	2023.05.09	07:20:49.32	40.3775	28.6422	002.3	3.8	0.0	3.8	3.6	0.0	0.0	Ke	EGERCE-MUDANYA (BURSA) [North East  1.9 km]
000163	20230508134146	2023.05.08	13:41:46.93	40.8392	35.2705	002.0	3.9	0.0	3.7	3.9	0.0	0.0	Ke	ESLEMEZ-GUMUSHACIKOY (AMASYA) [South East  0.5 km]
000164	20230504014959	2023.05.04	01:49:59.72	40.4323	26.1500	007.1	4.4	0.0	4.4	4.1	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000165	20230430040253	2023.04.30	04:02:53.49	40.8077	31.0708	003.7	3.5	0.0	3.5	3.4	0.0	0.0	Ke	PASAKONAGI- (DUZCE) [South West  0.9 km]
000166	20230424080655	2023.04.24	08:06:55.52	40.4845	35.6697	005.0	3.8	0.0	3.6	3.8	0.0	0.0	Ke	TERZIKOY-GOYNUCEK (AMASYA) [North West  2.2 km]
000167	20230408062655	2023.04.08	06:26:55.88	41.9527	37.0260	005.8	3.6	0.0	3.6	3.4	0.0	0.0	Ke	SAMSUN ACIKLARI (KARADENIZ)
000168	20230401212438	2023.04.01	21:24:38.96	41.0363	33.6197	003.9	4.1	0.0	4.1	4.0	0.0	0.0	Ke	KIZILELLER-IHSANGAZI (KASTAMONU) [South East  3.6 km]
000169	20230316163600	2023.03.16	16:36:00.69	40.7747	31.5038	005.0	3.8	0.0	3.8	3.7	0.0	0.0	Ke	KIZILAGIL- (BOLU) [South West  1.9 km]
000170	20230316105506	2023.03.16	10:55:06.05	40.7942	31.5332	009.1	4.7	0.0	4.7	4.7	0.0	0.0	Ke	KIZILAGIL- (BOLU) [North East  1.7 km]
000171	20230313050401	2023.03.13	05:04:01.17	40.5003	36.8162	005.0	3.5	0.0	3.5	3.5	0.0	0.0	Ke	YAGMURLU- (TOKAT) [South 2.1 km]
000172	20230313020045	2023.03.13	02:00:45.92	40.8737	31.7990	005.0	3.5	0.0	3.5	3.3	0.0	0.0	Ke	MERKESLER- (BOLU) [North West  0.8 km]
000173	20230312133158	2023.03.12	13:31:58.14	40.8815	31.7755	005.0	3.7	0.0	3.5	3.7	0.0	0.0	Ke	MERKESLER- (BOLU) [North West  2.9 km]
000174	20230309052853	2023.03.09	05:28:53.57	40.5212	28.2342	011.7	4.2	0.0	4.2	0.0	0.0	0.0	Ke	ERDEK ACIKLARI-BALIKESIR (MARMARA DENIZI)
000175	20230307083629	2023.03.07	08:36:29.47	40.8082	27.7765	019.2	3.8	0.0	3.8	3.5	0.0	0.0	Ke	MARMARA DENIZI
000176	20230302001610	2023.03.02	00:16:10.16	40.0492	38.6138	005.0	3.8	0.0	3.6	3.8	0.0	0.0	Ke	GOLOVA (SIVAS) [South East  1.4 km]
000177	20230301105235	2023.03.01	10:52:35.18	41.2983	43.9665	005.0	4.1	0.0	4.0	4.1	0.0	0.0	Ke	GURCISTAN
000178	20230224020823	2023.02.24	02:08:23.48	40.7943	27.6172	015.2	3.6	0.0	3.6	3.5	0.0	0.0	Ke	MARMARA DENIZI
000179	20230220225428	2023.02.20	22:54:28.66	41.9010	42.1083	007.3	3.6	0.0	3.6	3.6	0.0	0.0	Ke	GURCISTAN
000180	20230219051816	2023.02.19	05:18:16.70	41.8780	42.1360	008.6	3.6	0.0	3.6	0.0	0.0	0.0	Ke	GURCISTAN
000181	20230218175402	2023.02.18	17:54:02.03	40.5705	34.9350	005.0	3.8	0.0	3.6	3.8	0.0	0.0	Ke	BAYAT- (CORUM) [South East  1.3 km]
000182	20230215151211	2023.02.15	15:12:11.63	40.5947	35.4508	004.1	4.1	0.0	3.9	4.1	0.0	0.0	Ke	BOGAZKAYA-MECITOZU (CORUM) [North 3.1 km]
000183	20230213080128	2023.02.13	08:01:28.95	40.8183	30.9997	005.3	3.5	0.0	3.3	3.5	0.0	0.0	Ke	SARIDERE-GOLYAKA (DUZCE) [South 0.6 km]
000184	20230212080702	2023.02.12	08:07:02.20	41.7137	42.1323	005.0	4.5	0.0	4.4	4.5	0.0	0.0	Ke	UGURKOY-BORCKA (ARTVIN) [North East  28.7 km]
000185	20230211153340	2023.02.11	15:33:40.98	41.8610	42.1142	005.0	4.6	0.0	4.5	4.6	0.0	0.0	Ke	GURCISTAN
000186	20230206042432	2023.02.06	04:24:32.29	40.2027	27.7153	008.2	4.0	0.0	4.0	3.8	0.0	0.0	Ke	TASTEPE-GONEN (BALIKESIR) [North 2.4 km]
000187	20230205124957	2023.02.05	12:49:57.13	40.8055	27.7862	018.5	3.6	0.0	3.6	0.0	0.0	0.0	Ke	MARMARA DENIZI
000188	20230204060339	2023.02.04	06:03:39.79	40.7685	34.9703	005.0	4.1	0.0	4.1	3.9	0.0	0.0	Ke	SITMA-LACIN (CORUM) [North West  1.3 km]
000189	20230203045948	2023.02.03	04:59:48.27	40.6887	36.7085	004.9	3.7	0.0	3.7	3.7	0.0	0.0	Ke	DOGANYURT-ERBAA (TOKAT) [West 0.6 km]
000190	20221228074511	2022.12.28	07:45:11.33	41.0995	34.2083	001.4	4.0	0.0	3.9	4.0	0.0	0.0	Ke	CAYBASI-TOSYA (KASTAMONU) [East 1.4 km]
000191	20221227163314	2022.12.27	16:33:14.38	40.0328	42.2700	005.0	3.9	0.0	3.6	3.9	0.0	0.0	Ke	ALICEYREK-HORASAN (ERZURUM) [South West  2.4 km]
000192	20221214004921	2022.12.14	00:49:21.89	40.1722	34.0492	005.0	3.9	0.0	3.6	3.9	0.0	0.0	Ke	KARAKOSELI-DELICE (KIRIKKALE) [South West  0.7 km]
000193	20221213032117	2022.12.13	03:21:17.09	40.3690	27.1058	012.0	4.4	0.0	4.4	4.2	0.0	0.0	Ke	ESKIBALIKLI-BIGA (CANAKKALE) [North 2.5 km]
000194	20221204133801	2022.12.04	13:38:01.01	40.7913	31.1078	006.3	3.5	0.0	3.5	3.3	0.0	0.0	Ke	YENIKARAKOY- (DUZCE) [South East  0.9 km]
000195	20221203233305	2022.12.03	23:33:05.11	40.8113	30.8643	014.1	3.6	0.0	3.6	3.5	0.0	0.0	Ke	YESILYAYLA-GUMUSOVA (DUZCE) [North West  1.6 km]
000196	20221203045920	2022.12.03	04:59:20.20	40.8267	30.9423	005.7	4.1	0.0	4.1	3.9	0.0	0.0	Ke	YONGALIK-GUMUSOVA (DUZCE) [South East  0.6 km]
000197	20221202184936	2022.12.02	18:49:36.32	40.7640	30.9782	005.1	3.6	0.0	3.5	3.6	0.0	0.0	Ke	TASLIK-GOLYAKA (DUZCE) [North West  0.9 km]
000198	20221202100318	2022.12.02	10:03:18.93	40.8013	31.0553	009.9	3.6	0.0	3.6	3.6	0.0	0.0	Ke	PASAKONAGI- (DUZCE) [South West  2.2 km]
000199	20221127035745	2022.11.27	03:57:45.39	40.8498	31.0365	017.5	4.5	0.0	4.5	0.0	0.0	0.0	Ke	DONGELLI-CILIMLI (DUZCE) [South East  0.5 km]
000200	20221125090034	2022.11.25	09:00:34.14	40.8078	30.9203	005.0	3.5	0.0	3.5	3.4	0.0	0.0	Ke	DEREKOY-GUMUSOVA (DUZCE) [North East  0.3 km]
000201	20221123035057	2022.11.23	03:50:57.24	40.8182	30.9207	005.0	4.4	0.0	4.4	4.3	0.0	0.0	Ke	DEREKOY-GUMUSOVA (DUZCE) [North 1.4 km]
000202	20221123013035	2022.11.23	01:30:35.19	40.8045	31.0610	005.3	3.8	0.0	3.8	3.8	0.0	0.0	Ke	PASAKONAGI- (DUZCE) [South West  1.6 km]
000203	20221123010814	2022.11.23	01:08:14.45	40.8310	30.9977	008.3	6.1	0.0	6.1	6.0	0.0	0.0	Ke	SARIDERE-GOLYAKA (DUZCE) [North West  0.8 km]
000204	20221103143440	2022.11.03	14:34:40.48	40.5970	36.7233	005.0	3.9	0.0	3.9	3.9	0.0	0.0	Ke	GOZPINAR-NIKSAR (TOKAT) [South 1.4 km]
000205	20221002124426	2022.10.02	12:44:26.61	40.8380	42.8000	005.0	3.5	0.0	3.5	3.4	0.0	0.0	Ke	BALCESME-GOLE (ARDAHAN) [North West  2.2 km]
000206	20220927230140	2022.09.27	23:01:40.69	40.8157	42.7943	007.3	4.0	0.0	3.9	4.0	0.0	0.0	Ke	KUCUKALTINBULAK-GOLE (ARDAHAN) [North West  2.0 km]
000207	20220927193425	2022.09.27	19:34:25.26	40.8402	42.7970	005.0	3.5	0.0	3.5	3.4	0.0	0.0	Ke	BALCESME-GOLE (ARDAHAN) [North West  2.5 km]
000208	20220927161652	2022.09.27	16:16:52.24	40.9175	42.9475	003.6	4.2	0.0	4.2	4.2	0.0	0.0	Ke	HACIALI- (ARDAHAN) [South East  3.5 km]
000209	20220927151427	2022.09.27	15:14:27.21	40.8083	42.8260	009.1	3.5	0.0	3.1	3.5	0.0	0.0	Ke	ESENYAYLA-GOLE (ARDAHAN) [North West  1.1 km]
000210	20220927144334	2022.09.27	14:43:34.82	40.8497	42.8270	005.0	3.9	0.0	3.7	3.9	0.0	0.0	Ke	BALCESME-GOLE (ARDAHAN) [North 2.0 km]
000211	20220927142436	2022.09.27	14:24:36.89	40.8128	42.7807	005.0	4.0	0.0	3.9	4.0	0.0	0.0	Ke	KOYUNLU-GOLE (ARDAHAN) [North East  2.2 km]
000212	20220927140830	2022.09.27	14:08:30.48	40.7888	42.8227	005.0	5.3	0.0	5.2	5.3	0.0	0.0	Ke	CULLU-GOLE (ARDAHAN) [North East  1.2 km]
000213	20220904004917	2022.09.04	00:49:17.86	40.7668	36.4685	003.6	3.7	0.0	3.6	3.7	0.0	0.0	Ke	UMUTLU-TASOVA (AMASYA) [South West  0.5 km]
000214	20220812060711	2022.08.12	06:07:11.73	40.6868	34.8580	005.0	4.2	0.0	4.1	4.2	0.0	0.0	Ke	AYAS- (CORUM) [North 1.1 km]
000215	20220811192301	2022.08.11	19:23:01.13	40.5498	29.2965	009.9	3.6	0.0	3.6	3.3	0.0	0.0	Ke	GUNEYKOY- (YALOVA) [South East  1.6 km]
000216	20220728161048	2022.07.28	16:10:48.99	40.3805	27.2317	009.1	3.5	0.0	3.5	3.4	0.0	0.0	Ke	ORTULUCE-BIGA (CANAKKALE) [East 2.3 km]
000217	20220724014953	2022.07.24	01:49:53.61	41.1578	43.9215	005.0	3.5	0.0	3.4	3.5	0.0	0.0	Ke	ERMENISTAN
000218	20220722155530	2022.07.22	15:55:30.38	40.0782	27.6853	008.6	3.6	0.0	3.6	3.4	0.0	0.0	Ke	KECELER-GONEN (BALIKESIR) [North 1.2 km]
000219	20220721154423	2022.07.21	15:44:23.40	40.1518	27.4163	008.8	4.7	0.0	4.7	4.4	0.0	0.0	Ke	TAHTALI-GONEN (BALIKESIR) [East 1.1 km]
000220	20220720194940	2022.07.20	19:49:40.14	40.8290	31.3458	006.7	4.3	0.0	4.3	4.1	0.0	0.0	Ke	SARICOKEK-KAYNASLI (DUZCE) [North East  5.5 km]
000221	20220711051052	2022.07.11	05:10:52.02	41.1515	43.8937	005.0	4.3	0.0	4.2	4.3	0.0	0.0	Ke	ERMENISTAN
000222	20220711033621	2022.07.11	03:36:21.78	41.1432	43.9090	005.0	4.7	0.0	4.7	4.6	0.0	0.0	Ke	ERMENISTAN
000223	20220627034931	2022.06.27	03:49:31.13	41.0465	43.8977	005.0	3.7	0.0	3.5	3.7	0.0	0.0	Ke	ERMENISTAN
000224	20220617010945	2022.06.17	01:09:45.43	41.0273	43.9040	005.0	3.9	0.0	3.7	3.9	0.0	0.0	Ke	ERMENISTAN
000225	20220607050603	2022.06.07	05:06:03.63	40.2982	36.3552	002.9	3.9	0.0	3.9	3.9	0.0	0.0	Ke	BUYUKBAGLAR- (TOKAT) [North West  1.8 km]
000226	20220521021233	2022.05.21	02:12:33.76	41.6912	43.3267	005.0	3.5	0.0	3.4	3.5	0.0	0.0	Ke	GURCISTAN
000227	20220514171405	2022.05.14	17:14:05.13	41.1213	43.9175	005.0	4.3	0.0	4.3	4.3	0.0	0.0	Ke	ERMENISTAN
000228	20220501193552	2022.05.01	19:35:52.15	41.1055	43.8953	005.0	4.7	0.0	4.5	4.7	0.0	0.0	Ke	ERMENISTAN
000229	20220430033554	2022.04.30	03:35:54.19	40.8327	27.7123	006.2	3.5	0.0	3.5	3.3	0.0	0.0	Ke	MARMARA DENIZI
000230	20220425024547	2022.04.25	02:45:47.17	40.4755	33.0238	005.0	3.8	0.0	3.8	3.8	0.0	0.0	Ke	AVCIOVA-CUBUK (ANKARA) [North 4.0 km]
000231	20220414001347	2022.04.14	00:13:47.48	41.1388	43.9032	005.0	3.6	0.0	3.5	3.6	0.0	0.0	Ke	ERMENISTAN
000232	20220411033456	2022.04.11	03:34:56.80	40.2873	36.3560	002.9	3.6	0.0	3.5	3.6	0.0	0.0	Ke	KUCUKBAGLAR- (TOKAT) [North West  0.8 km]
000233	20220324143623	2022.03.24	14:36:23.38	41.0803	43.8798	005.0	3.6	0.0	3.5	3.6	0.0	0.0	Ke	ERMENISTAN
000234	20220323171033	2022.03.23	17:10:33.21	41.1275	43.9077	005.0	3.9	0.0	3.7	3.9	0.0	0.0	Ke	ERMENISTAN
000235	20220322141055	2022.03.22	14:10:55.48	40.0672	28.6335	006.2	4.2	0.0	4.2	3.9	0.0	0.0	Ke	KOREKEM-MUSTAFAKEMALPASA (BURSA) [North West  1.3 km]
000236	20220322042209	2022.03.22	04:22:09.85	40.0823	28.6280	004.8	4.0	0.0	4.0	3.7	0.0	0.0	Ke	ONAC-MUSTAFAKEMALPASA (BURSA) [South East  2.2 km]
000237	20220315122600	2022.03.15	12:26:00.34	41.9137	42.6182	017.7	4.5	0.0	4.5	4.5	0.0	0.0	Ke	ERIM-POSOF (ARDAHAN) [North West  37.3 km]
000238	20220224095132	2022.02.24	09:51:32.59	41.1480	34.4380	005.0	3.8	0.0	3.7	3.8	0.0	0.0	Ke	HALILAR-KARGI (CORUM) [North 1.6 km]
000239	20220220202010	2022.02.20	20:20:10.99	40.7280	27.4025	012.9	4.3	0.0	4.3	4.1	0.0	0.0	Ke	GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000240	20220213182845	2022.02.13	18:28:45.92	41.0983	43.9577	005.0	3.9	0.0	3.9	0.0	0.0	0.0	Ke	ERMENISTAN
000241	20220213182556	2022.02.13	18:25:56.26	41.0915	43.9442	005.5	5.3	0.0	5.2	5.3	0.0	0.0	Ke	ERMENISTAN
000242	20220207225453	2022.02.07	22:54:53.49	40.5587	33.0628	006.3	3.6	0.0	3.6	3.5	0.0	0.0	Ke	GOKCEOREN-ORTA (CANKIRI) [North East  0.9 km]
000243	20220206120752	2022.02.06	12:07:52.72	40.4502	28.9882	007.7	4.1	0.0	4.1	3.9	0.0	0.0	Ke	KAPAKLI-ARMUTLU (YALOVA) [South East  2.1 km]
000244	20220122111345	2022.01.22	11:13:45.43	40.2955	29.6778	006.8	3.7	0.0	3.7	3.5	0.0	0.0	Ke	AFSAR-YENISEHIR (BURSA) [North West  0.3 km]
000245	20220119024148	2022.01.19	02:41:48.95	40.4577	29.1805	005.0	3.7	0.0	3.6	3.7	0.0	0.0	Ke	CIHATLI-GEMLIK (BURSA) [North West  2.7 km]
000246	20211230200402	2021.12.30	20:04:02.73	41.4873	44.1372	028.6	3.5	0.0	3.5	0.0	0.0	0.0	Ke	GURCISTAN
000247	20211220192128	2021.12.20	19:21:28.73	40.4853	34.2087	005.0	3.7	0.0	3.6	3.7	0.0	0.0	Ke	SAGPAZAR-BAYAT (CORUM) [North West  2.4 km]
000248	20211220174909	2021.12.20	17:49:09.04	40.4872	34.2138	001.5	3.9	0.0	3.7	3.9	0.0	0.0	Ke	SAGPAZAR-BAYAT (CORUM) [North West  2.4 km]
000249	20211217092832	2021.12.17	09:28:32.79	40.4937	34.2167	002.3	4.2	0.0	4.2	4.0	0.0	0.0	Ke	SAGPAZAR-BAYAT (CORUM) [North West  2.9 km]
000250	20211120070214	2021.11.20	07:02:14.06	40.6763	36.8192	001.6	4.1	0.0	4.1	4.1	0.0	0.0	Ke	GUNEBAKAN-NIKSAR (TOKAT) [South East  1.9 km]
000251	20211117183542	2021.11.17	18:35:42.04	40.8338	31.0282	002.6	3.8	0.0	3.8	3.8	0.0	0.0	Ke	YAYAKBASI- (DUZCE) [South East  0.9 km]
000252	20211117125718	2021.11.17	12:57:18.89	40.8103	31.0257	006.0	4.3	0.0	4.3	4.1	0.0	0.0	Ke	ICMELER-GOLYAKA (DUZCE) [South East  1.0 km]
000253	20211117124015	2021.11.17	12:40:15.86	40.8413	31.0310	007.4	5.2	0.0	5.2	4.9	0.0	0.0	Ke	ISLAHIYE- (DUZCE) [West 0.9 km]
000254	20211024170444	2021.10.24	17:04:44.89	41.0812	43.9215	005.0	4.1	0.0	4.1	4.1	0.0	0.0	Ke	ERMENISTAN
000255	20211005083112	2021.10.05	08:31:12.60	41.0333	43.8628	002.2	3.7	0.0	3.7	3.6	0.0	0.0	Ke	ERMENISTAN
000256	20210930132042	2021.09.30	13:20:42.18	40.4305	35.0443	005.4	3.7	0.0	3.6	3.7	0.0	0.0	Ke	SEYHMUSTAFA- (CORUM) [North West  2.4 km]
000257	20210921160943	2021.09.21	16:09:43.75	40.5823	36.8932	005.0	4.4	0.0	4.4	4.3	0.0	0.0	Ke	SAHINLI-NIKSAR (TOKAT) [South East  1.0 km]
000258	20210917092220	2021.09.17	09:22:20.79	40.5820	28.5168	008.5	3.5	0.0	3.5	0.0	0.0	0.0	Ke	MARMARA DENIZI
000259	20210903102906	2021.09.03	10:29:06.52	41.1755	43.9042	005.4	3.5	0.0	3.5	3.5	0.0	0.0	Ke	GURCISTAN
000260	20210818094151	2021.08.18	09:41:51.78	41.1983	43.9648	006.1	3.5	0.0	3.5	3.5	0.0	0.0	Ke	GURCISTAN
000261	20210817140634	2021.08.17	14:06:34.58	41.1745	43.9490	004.1	4.0	0.0	3.8	4.0	0.0	0.0	Ke	GÜRCiSTAN-ERMENiSTAN SINIR BÖLGESi
000262	20210817054355	2021.08.17	05:43:55.27	41.1773	43.9582	005.0	3.7	0.0	3.6	3.7	0.0	0.0	Ke	GURCISTAN
000263	20210816014405	2021.08.16	01:44:05.56	41.2018	44.0023	017.3	4.8	0.0	4.8	4.8	0.0	0.0	Ke	GURCISTAN
000264	20210815231912	2021.08.15	23:19:12.36	41.1842	43.9100	005.4	4.0	0.0	3.9	4.0	0.0	0.0	Ke	GURCISTAN
000265	20210807042807	2021.08.07	04:28:07.18	41.1780	43.9617	005.5	4.1	0.0	3.8	4.1	0.0	0.0	Ke	GURCISTAN
000266	20210714070422	2021.07.14	07:04:22.43	41.1462	43.9357	002.4	3.9	0.0	3.8	3.9	0.0	0.0	Ke	ERMENISTAN
000267	20210712212735	2021.07.12	21:27:35.50	40.0307	27.4125	008.4	3.7	0.0	3.7	3.4	0.0	0.0	Ke	CAMOBA-YENICE (CANAKKALE) [South East  1.9 km]
000268	20210711104254	2021.07.11	10:42:54.90	41.1860	43.9213	005.2	3.8	0.0	3.6	3.8	0.0	0.0	Ke	GURCISTAN
000269	20210710215326	2021.07.10	21:53:26.07	40.0920	34.4735	002.7	4.2	0.0	4.2	4.2	0.0	0.0	Ke	KORKU-SUNGURLU (CORUM) [South West  1.4 km]
000270	20210619120752	2021.06.19	12:07:52.69	40.9500	29.2133	014.6	4.0	0.0	4.0	0.0	0.0	0.0	Ke	SANCAKTEPE (ISTANBUL) [South West  4.0 km]
000271	20210525213751	2021.05.25	21:37:51.26	40.0280	40.1185	005.0	4.2	0.0	4.1	4.2	0.0	0.0	Ke	UMURLU-OTLUKBELI (ERZINCAN) [North East  1.7 km]
000272	20210515230622	2021.05.15	23:06:22.59	40.2570	34.4535	005.0	4.1	0.0	4.0	4.1	0.0	0.0	Ke	KERTME-SUNGURLU (CORUM) [South East  2.8 km]
000273	20210512090301	2021.05.12	09:03:01.06	40.5867	36.4022	005.0	4.0	0.0	3.8	4.0	0.0	0.0	Ke	CERKEZFINDICAK-ERBAA (TOKAT) [North East  3.5 km]
000274	20210505064211	2021.05.05	06:42:11.62	40.3698	27.3967	013.4	4.2	0.0	4.2	3.9	0.0	0.0	Ke	BOZLAR-BIGA (CANAKKALE) [North 6.8 km]
000275	20210418043322	2021.04.18	04:33:22.20	40.7340	28.7238	012.2	3.6	0.0	3.6	3.5	0.0	0.0	Ke	MARMARA DENIZI
000276	20210411140636	2021.04.11	14:06:36.35	40.8088	34.8033	006.4	4.4	0.0	4.4	4.3	0.0	0.0	Ke	MEHMETDEDEOBRUGU-DODURGA (CORUM) [North East  2.9 km]
000277	20210321213356	2021.03.21	21:33:56.47	40.5163	28.1530	007.7	3.6	0.0	3.6	3.5	0.0	0.0	Ke	ERDEK ACIKLARI-BALIKESIR (MARMARA DENIZI)
000278	20210308090954	2021.03.08	09:09:54.50	40.1490	35.1063	005.0	4.0	0.0	3.7	4.0	0.0	0.0	Ke	KURKCU-ALACA (CORUM) [North East  2.4 km]
000279	20210219161054	2021.02.19	16:10:54.49	40.5642	33.0195	005.0	3.7	0.0	3.5	3.7	0.0	0.0	Ke	ORTABAYINDIR-ORTA (CANKIRI) [East 2.9 km]
000280	20210212033754	2021.02.12	03:37:54.06	41.3603	33.5418	001.7	4.9	0.0	4.9	4.6	0.0	0.0	Ke	KARAMIKMOLLA- (KASTAMONU) [North East  1.8 km]
000281	20210211073625	2021.02.11	07:36:25.35	40.7082	30.6273	006.0	3.8	0.0	3.8	3.5	0.0	0.0	Ke	YUVALIK-AKYAZI (SAKARYA) [North West  1.4 km]
000282	20210123231615	2021.01.23	23:16:15.69	40.1973	42.6535	005.0	3.6	0.0	3.6	0.0	0.0	0.0	Ke	MESCITLI-SARIKAMIS (KARS) [South East  2.5 km]
000283	20210110195300	2021.01.10	19:53:00.30	40.0553	33.3175	005.0	4.8	0.0	4.8	4.6	0.0	0.0	Ke	ESKIKOY-KALECIK (ANKARA) [South 8.4 km]
000284	20201210222604	2020.12.10	22:26:04.49	40.5017	34.3170	005.0	4.0	0.0	3.8	4.0	0.0	0.0	Ke	UCDAM-UGURLUDAG (CORUM) [South West  0.7 km]
000285	20201128054723	2020.11.28	05:47:23.23	40.0058	41.4043	007.0	3.5	0.0	3.5	3.5	0.0	0.0	Ke	KUCUKTUY-PASINLER (ERZURUM) [North West  2.8 km]
000286	20201122144024	2020.11.22	14:40:24.99	40.3057	40.2382	004.4	3.5	0.0	3.5	3.4	0.0	0.0	Ke	TEPETARLA- (BAYBURT) [West 3.1 km]
000287	20201120042041	2020.11.20	04:20:41.56	40.4272	28.9570	004.8	3.6	0.0	3.5	3.6	0.0	0.0	Ke	GEMLIK KORFEZI (MARMARA DENIZI)
000288	20201117230547	2020.11.17	23:05:47.21	40.4947	34.3150	005.5	4.1	0.0	4.1	4.1	0.0	0.0	Ke	UCDAM-UGURLUDAG (CORUM) [South West  1.4 km]
000289	20201105054645	2020.11.05	05:46:45.32	40.8353	28.3002	007.3	3.8	0.0	3.8	3.6	0.0	0.0	Ke	MARMARA DENIZI
000290	20201028020436	2020.10.28	02:04:36.54	40.5250	32.9445	005.0	3.8	0.0	3.6	3.8	0.0	0.0	Ke	TUTMACBAYINDIR-ORTA (CANKIRI) [South West  3.8 km]
000291	20201010114606	2020.10.10	11:46:06.41	40.6995	32.9893	004.4	3.8	0.0	3.8	3.8	0.0	0.0	Ke	HACILAR-CERKES (CANKIRI) [South East  1.4 km]
000292	20201001113711	2020.10.01	11:37:11.40	41.1223	34.9805	005.0	3.7	0.0	3.7	3.7	0.0	0.0	Ke	TAHTAKOPRU-VEZIRKOPRU (SAMSUN) [North West  2.8 km]
000293	20200924180640	2020.09.24	18:06:40.65	40.8195	28.1748	014.4	3.7	0.0	3.7	3.5	0.0	0.0	Ke	SILIVRI ACIKLARI-ISTANBUL (MARMARA DENIZI)
000294	20200924133831	2020.09.24	13:38:31.20	40.8132	28.1440	013.7	4.3	0.0	4.3	4.1	0.0	0.0	Ke	MARMARA DENIZI
000295	20200908215723	2020.09.08	21:57:23.45	40.7013	27.4195	013.6	4.6	0.0	4.6	4.3	0.0	0.0	Ke	GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000296	20200906025256	2020.09.06	02:52:56.54	40.6140	33.5083	001.5	3.7	0.0	3.6	3.7	0.0	0.0	Ke	SARITARLA-ELDIVAN (CANKIRI) [North 1.2 km]
000297	20200802164600	2020.08.02	16:46:00.26	40.3135	41.6203	005.0	3.7	0.0	3.5	3.7	0.0	0.0	Ke	YUKARISIVRI-TORTUM (ERZURUM) [South 2.0 km]
000298	20200715145204	2020.07.15	14:52:04.05	40.7088	32.9137	005.2	3.6	0.0	3.6	3.5	0.0	0.0	Ke	YAKUPLAR-CERKES (CANKIRI) [South East  4.6 km]
000299	20200712055454	2020.07.12	05:54:54.73	41.8383	43.9163	027.7	4.4	0.0	4.2	4.4	0.0	0.0	Ke	GURCISTAN
000300	20200623055419	2020.06.23	05:54:19.73	40.7237	32.9412	007.2	4.3	0.0	4.3	4.2	0.0	0.0	Ke	HACILAR-CERKES (CANKIRI) [North West  3.5 km]
000301	20200621191756	2020.06.21	19:17:56.36	40.0373	43.0172	005.0	4.0	0.0	3.9	4.0	0.0	0.0	Ke	EVYAPAN-KAGIZMAN (KARS) [South West  2.2 km]
000302	20200603131110	2020.06.03	13:11:10.56	40.5353	34.8967	008.3	3.9	0.0	3.9	3.9	0.0	0.0	Ke	CELILKIRI- (CORUM) [South East  0.8 km]
000303	20200426232710	2020.04.26	23:27:10.47	40.0848	33.2485	007.0	3.8	0.0	3.8	3.8	0.0	0.0	Ke	AHMETADIL-AKYURT (ANKARA) [South East  3.0 km]
000304	20200413235638	2020.04.13	23:56:38.18	41.5683	28.7890	017.7	4.0	0.0	4.0	3.7	0.0	0.0	Ke	ORMANLI ACIKLARI-ISTANBUL (KARADENIZ)
000305	20200409212344	2020.04.09	21:23:44.68	40.8278	37.2710	005.4	4.2	0.0	4.2	4.1	0.0	0.0	Ke	AVDULLU-KUMRU (ORDU) [South West  1.6 km]
000306	20200402202345	2020.04.02	20:23:45.51	40.4832	32.9465	003.2	3.8	0.0	3.8	3.8	0.0	0.0	Ke	ULUAGAC-CUBUK (ANKARA) [North East  1.6 km]
000307	20200401190323	2020.04.01	19:03:23.34	40.7788	27.4542	016.7	3.5	0.0	3.5	3.3	0.0	0.0	Ke	YENIKOY- (TEKIRDAG) [South East  6.8 km]
